66.05, 50.45, 0.63
81.33, -65.08, 0.99
57.00, 60.83, -0.11
-10.76, 10.91, 0.02
11.78, 17.31, -0.37
-51.90, 45.51, -0.17
-56.76, -0.25, -0.36
-151.61, 7.02, -0.51
-45.00, 45.87, -0.48
-16.87, 21.02, -0.36
-42.01, -29.97, 0.21
-120.51, -14.43, -0.29
-19.13, 26.65, 0.20
35.01, 48.30, -0.45
-96.28, -12.69, 0.02
26.73, 48.92, -0.03
-60.55, -33.62, -0.15
-22.13, -13.91, 0.22
46.30, -17.94, 0.17
9.07, -28.90, -0.04
7.69, 31.78, 0.02
105.13, -75.70, 1.19
28.77, -4.04, 0.26
93.56, -40.34, -0.07
135.06, 10.85, -0.09
23.37, 45.56, 0.23
134.78, 43.59, 0.53
49.46, -40.39, -1.31
-131.55, 0.68, -0.15
7.52, 24.42, 0.00
8.52, 3.29, 0.02
-21.73, 81.44, 0.86
-136.19, -15.76, -0.18
-143.72, -16.89, 0.02
113.49, -6.01, 0.69
15.99, -8.52, 0.33
32.45, -19.97, 0.42
-1.67, 3.12, 0.23
17.09, 12.66, -0.04
-9.31, 20.13, 0.24
-56.76, -3.22, -0.62
103.62, -7.91, 0.73
-82.60, 16.43, 0.08
-120.01, -9.84, -0.56
-79.24, -8.25, -0.27
-83.26, 34.05, -0.20
-10.31, 14.86, 0.07
-2.58, -2.77, -0.36
18.16, 24.61, 0.13
-132.78, -0.67, -0.42
-33.32, -4.23, -0.20
-11.89, -23.64, -0.20
-93.73, -9.71, -0.04
74.46, 111.89, 0.69
-18.54, 50.07, -0.42
73.99, 76.23, 0.67
30.98, -77.89, 1.12
17.50, 3.38, -0.11
19.96, 24.15, 0.22
-27.55, -1.59, -0.28
-24.14, 34.54, 0.08
40.46, 103.95, 0.11
-125.86, -29.56, -0.28
48.65, 66.59, 0.37
3.83, -16.69, 0.19
-54.67, 20.09, -0.00
194.81, -17.79, 0.19
-148.64, -3.49, -0.36
71.24, 85.31, 0.47
110.98, 28.65, 0.56
27.25, 110.85, -0.43
21.75, 71.95, 0.33
37.85, 30.84, 0.14
-129.15, -30.55, -0.26
-21.23, -28.93, -0.02
-131.50, -15.63, -0.50
-110.66, 28.25, -0.40
75.73, -34.53, 1.48
55.00, -96.77, 1.60
-14.20, 8.15, -0.16
46.17, 73.84, 0.03
-71.90, -3.02, -0.06
35.43, 4.24, 0.34
-74.65, -7.61, 0.12
-120.40, 11.83, -0.09
-130.50, -38.41, -0.12
-8.94, 39.73, -0.53
9.04, 34.19, 0.13
57.41, 74.93, 0.48
-87.84, 6.16, 0.10
-171.44, 81.30, 1.21
14.79, 15.52, -0.34
-35.31, 11.76, -0.13
-90.25, -6.45, 0.09
-46.63, 39.04, 0.26
68.55, -53.90, 0.77
-38.61, -14.17, -0.14
-52.45, 17.55, 0.05
81.86, -53.82, 0.03
78.15, -109.38, 2.12
-2.53, 24.60, -0.09
2.31, -9.03, -0.26
-50.58, 37.84, -0.40
-118.99, -12.06, -0.12
-59.92, -30.70, -0.14
68.45, 68.10, 0.25
-38.30, -1.97, 0.08
-38.04, 10.11, -0.14
-15.57, 23.13, -0.82
128.53, -50.79, 0.38
33.64, 82.38, 0.38
-99.44, -18.01, 0.14
91.93, 7.19, 0.92
-43.29, -28.06, 0.12
-131.91, 22.17, -0.47
115.17, -67.77, 1.15
46.06, 25.70, -0.46
-46.74, -2.95, -0.14
96.43, -23.70, 1.23
48.94, -41.86, 1.35
44.39, -48.41, 1.35
5.83, -9.69, -0.30
-128.74, -1.26, -0.61
-61.69, -2.09, 0.22
5.88, 22.29, 0.20
-90.60, -6.44, 0.03
7.23, 18.55, -0.15
-25.78, -30.32, -0.19
-39.82, -18.82, -0.42
-125.78, 11.38, -0.06
30.24, 17.75, -0.18
85.59, -6.49, 0.67
60.56, 7.60, -0.18
-8.17, 64.80, -0.22
-7.97, -28.36, -0.59
-43.80, 39.58, 0.12
37.05, 23.15, 0.09
-55.38, -5.77, -0.05
28.69, 12.74, 0.46
-80.80, -12.98, -0.16
23.26, 12.97, -0.67
-2.90, -13.18, 0.17
-56.01, 81.52, -0.17
6.84, 15.49, 0.19
6.43, 0.86, 0.14
-91.51, -23.97, -0.71
53.01, 11.74, 0.09
21.89, 39.95, 0.25
-69.79, 40.18, 0.21
-88.77, -10.98, -0.08
9.05, 14.87, -0.33
-4.10, -27.00, -0.14
-45.25, -23.84, -0.45
-27.02, -4.04, -0.22
29.01, -8.29, -0.10
-1.19, -10.43, -0.29
-105.17, 8.68, 0.07
-36.17, 62.16, -0.53
36.78, -1.73, -0.26
30.00, 29.06, -0.32
-90.98, -15.69, -0.37
-6.42, 34.61, 0.10
-40.14, -22.32, -0.20
-65.73, 30.35, -0.10
5.99, -0.47, 0.02
-35.67, 34.22, -0.05
75.96, -51.37, 1.28
16.22, 4.05, -0.13
-92.44, 30.56, -0.51
143.50, 30.36, 0.51
-28.91, 19.61, 0.02
-25.49, 18.16, -0.18
-37.72, 37.25, -0.26
-39.63, -8.30, 0.13
134.23, -25.98, -0.21
-71.33, -7.83, -0.11
-0.62, -6.44, -0.02
-3.29, 3.58, -0.12
32.63, -82.07, 0.93
-122.71, -10.28, -0.05
39.35, 27.02, 0.21
14.15, 25.40, -0.36
22.36, 10.82, 0.31
-8.55, -0.67, 0.04
73.25, -3.32, 0.01
2.30, 26.51, 0.10
-29.91, 1.99, 0.03
171.66, 44.32, -0.76
25.61, 21.64, 0.24
70.31, -38.73, 0.64
11.84, 1.10, 0.19
34.47, -14.23, -0.11
161.21, 19.53, -0.24
23.58, 46.45, 0.07
-22.15, 24.81, -0.24
19.75, 68.12, -0.01
24.15, 62.36, 0.16
26.17, 34.53, 0.02
-54.79, 44.68, -0.43
74.64, 52.88, 0.50
-8.48, 25.33, -0.16
-25.89, 0.77, -0.04
45.39, -20.59, -0.01
36.38, -16.90, -0.37
32.17, 65.63, -0.12
-76.42, 45.86, -0.34
-35.91, -21.81, -0.38
-0.87, 52.63, -0.09
0.55, 36.50, -0.35
22.32, -1.07, -0.17
34.77, -66.32, 0.20
-25.38, 9.30, -0.18
-67.14, 17.26, -0.25
-55.40, -12.62, -0.27
13.53, 20.00, -0.64
23.00, 108.61, -0.22
-132.42, 3.18, -0.14
60.50, -38.07, 0.94
-73.30, -8.02, -0.35
-41.65, 57.25, -0.85
-62.59, 21.28, 0.05
-10.32, 9.50, 0.03
20.41, -2.98, -0.03
3.78, -39.84, -0.52
-43.87, 41.38, -0.07
58.20, -32.67, 1.08
161.05, 28.02, -0.10
-46.91, -1.65, -0.24
-33.57, 31.00, -0.14
28.46, 29.55, -0.26
-26.79, 13.59, -0.18
59.79, -28.95, 1.31
15.88, -21.93, 0.15
-16.20, 15.51, -0.03
-13.99, -24.54, 0.08
-2.51, 19.40, 0.22
-5.09, -36.67, -0.34
46.24, -54.82, 0.79
-31.63, 76.75, 0.37
66.08, 32.43, -0.11
-13.04, 3.25, 0.20
-3.83, 34.47, -0.35
49.52, 53.78, 0.18
22.82, -29.56, -0.32
54.17, -21.63, -0.10
-72.92, 5.59, -0.05
88.90, -80.81, 0.44
-8.16, 8.82, -0.10
38.24, 32.48, 0.23
-10.88, 25.87, -0.21
-87.35, -11.12, -0.41
-65.37, 3.90, -0.65
25.51, 56.04, 0.23
37.99, -4.96, -0.31
-7.16, -15.04, 0.02
-22.68, -30.74, -0.08
-59.95, 35.77, -0.04
72.58, -21.03, 0.70
31.91, 108.25, 0.54
-28.73, 3.23, 0.06
14.77, 44.23, -0.72
-31.55, 18.92, -0.77
42.31, 8.82, 0.26
28.80, -82.38, 1.21
34.79, -5.90, 0.25
60.95, -70.51, 0.93
-27.19, -38.87, 0.37
-93.36, 48.65, 0.23
89.40, -20.71, 1.46
5.22, 69.31, 0.98
-6.60, 42.70, -0.29
-68.75, -30.39, -0.01
-42.73, -23.19, -0.17
-24.63, 0.25, -0.36
49.79, 38.56, 0.10
-11.11, 30.51, 0.02
35.29, 52.83, 0.71
33.29, 62.82, -0.36
54.08, -53.93, 1.05
42.82, -17.76, 0.36
-92.16, 10.81, -0.30
-8.11, 62.59, 0.19
13.04, 71.35, -0.23
47.43, 42.12, -0.07
57.07, -54.18, 1.24
-10.86, -4.16, -0.39
-34.22, 20.10, -0.20
-36.56, 35.45, 0.12
135.64, 43.70, 0.64
5.41, -5.11, 0.29
41.30, 32.21, 0.13
-44.11, 27.95, -0.30
11.46, 19.00, 0.04
-40.94, -18.19, -0.17
12.62, -13.73, -0.16
33.06, 30.50, -0.04
-53.60, -22.93, 0.22
-78.92, -31.11, 0.25
24.01, 31.87, 0.04
-7.45, 55.51, -0.00
-58.80, 50.43, 0.23
3.03, 25.16, 0.10
-32.54, 49.46, 0.08
30.70, 15.62, -0.22
-124.02, -2.78, -0.32
-28.63, 9.13, -0.07
22.50, 20.04, -0.23
77.00, 116.54, -0.34
38.67, 91.59, 0.01
11.60, 2.95, -0.12
9.20, 0.82, -0.09
-19.22, -5.59, -0.13
-9.95, 8.66, -0.31
-114.63, 37.31, -0.40
-144.96, -2.12, -0.69
-42.62, 8.24, -0.54
51.05, 39.49, -0.08
-36.02, 4.60, -0.11
-18.39, 23.44, -0.01
-63.68, -7.31, -0.36
-70.57, 1.75, 0.07
51.26, -72.88, 1.23
-55.25, -5.86, -0.44
-11.59, 27.08, -0.26
-83.03, 1.98, -0.58
16.03, -0.47, 0.34
-19.48, 19.24, -0.11
-41.11, -18.50, -0.00
15.02, -108.73, 1.28
1.67, 30.12, 0.03
-73.74, -7.95, -0.08
-115.87, -11.24, -0.35
41.53, 36.40, 0.56
45.71, 48.92, 0.30
91.17, -14.28, 0.55
-142.07, -27.87, -1.11
-2.35, 37.56, 0.16
-48.41, -0.12, -0.51
-104.20, -11.02, -0.36
-7.48, 12.88, -0.11
-75.60, 24.88, -0.14
80.70, -13.01, 0.91
12.68, -56.10, -0.53
-41.68, 26.28, -0.19
-121.04, 17.07, -0.42
-20.78, -15.20, -0.38
69.27, -55.98, 1.25
31.20, -36.20, 0.44
-16.86, 59.81, -0.07
-20.91, 124.11, 0.32
-54.90, -41.08, 0.00
-53.88, 14.64, 0.07
43.19, -112.75, 1.72
4.36, -107.31, 1.30
9.13, -24.07, 0.12
-6.85, -16.00, 0.17
62.83, -15.15, -0.07
-139.70, -0.23, -0.32
20.43, -8.56, -0.32
7.47, 31.94, -0.04
-33.98, -14.61, -0.02
49.92, -7.63, -0.01
-8.08, 2.74, -0.06
-90.17, -2.67, -0.04
50.92, -19.57, 0.16
-27.73, -5.60, -0.38
5.36, -9.99, 0.30
-78.29, -12.06, -0.06
-109.94, -11.02, -0.24
-97.01, 59.99, -0.08
-1.48, 30.93, -0.16
39.93, 48.56, -0.67
8.46, -12.23, 0.09
-106.55, -11.34, -0.70
-36.64, -10.52, -0.13
-76.74, 49.48, -1.04
-4.68, 39.21, -0.52
-97.00, 60.59, 0.17
16.71, -7.25, 0.05
26.56, 5.77, 0.37
43.98, -2.66, -0.01
-60.21, 28.15, -0.44
-116.26, -13.08, -0.23
60.51, -43.96, 0.88
162.49, 73.84, 0.23
130.54, -58.20, 1.30
35.27, 55.65, -0.01
-173.10, -41.08, 0.10
-2.14, 15.98, 0.51
85.81, 6.97, 1.03
32.20, 22.14, 0.02
-62.45, -17.42, -0.08
-73.19, -33.42, 0.31
40.10, 24.42, -0.33
-56.62, 7.98, -0.36
-116.67, -53.96, -0.77
58.98, 33.43, 0.12
16.77, 88.36, -0.56
-70.43, -16.80, 0.61
-68.67, 4.34, -0.02
-65.15, 14.04, -0.36
-7.60, 102.59, 0.17
84.63, -13.00, 0.93
-19.65, 60.88, -0.86
-10.34, 8.69, -0.84
60.04, 9.07, 0.81
52.66, 48.90, 0.40
-109.17, 40.20, -0.34
3.63, -15.66, -0.01
52.71, 60.38, -0.73
-15.67, 25.23, -0.11
5.33, 0.36, 0.38
-20.86, 45.58, -0.34
134.09, -35.30, 1.43
134.13, 19.20, 0.45
83.00, -59.06, 1.01
13.44, 68.37, 0.03
-67.59, -9.29, 0.19
213.75, 5.17, 0.11
-61.31, -5.52, 0.06
-82.10, 2.47, -0.11
92.25, -35.66, 0.83
74.98, -60.85, 0.31
-62.00, 29.46, -0.29
-75.30, 29.63, -0.32
-39.75, 11.59, -0.59
-76.02, 4.06, -0.27
-33.23, 51.65, -0.34
-31.32, 25.31, -0.27
30.41, 15.15, -0.25
-14.97, 18.91, 0.07
39.96, -80.01, 0.89
28.24, 27.92, -0.06
-7.79, 1.16, -0.05
9.18, 43.40, -0.10
-57.71, 24.03, -0.39
-22.70, 24.12, -0.18
26.47, 88.68, -0.32
-75.75, -19.46, 0.18
48.60, -18.50, 0.08
36.82, -22.50, 0.68
-0.90, 62.43, -1.12
-15.18, -15.95, 0.01
-65.29, 35.44, 0.07
28.38, 7.51, -0.24
-8.52, 34.32, 0.20
-17.97, 24.11, -0.42
2.46, -33.54, 0.32
189.05, 5.69, 0.76
120.60, 2.77, 0.53
61.44, 104.63, 0.43
-95.61, -22.52, 0.07
-56.89, 3.96, 0.10
46.28, -54.28, 0.91
-20.87, -16.43, -0.03
-7.09, 23.52, -0.49
30.43, 5.57, -0.18
-1.82, 38.22, 0.15
-31.58, 17.23, -0.11
-31.92, -7.40, -0.28
-43.77, 23.36, -0.18
0.04, -8.73, 0.35
-95.98, 23.96, -0.11
-71.69, 11.12, -0.09
-52.14, 23.28, -0.17
-14.30, -46.54, 0.55
2.22, 29.50, 0.04
-101.11, -21.12, -0.18
-51.94, 6.58, -0.32
-12.37, -40.25, -0.24
31.66, 20.37, 0.26
-6.03, 49.14, -0.50
-36.06, 10.48, -0.28
-13.34, -44.70, -0.16
-58.72, 10.50, -0.19
-71.52, -2.62, -0.14
-6.21, 15.80, -0.08
4.26, -12.24, -0.12
-15.37, 3.46, -0.00
168.20, 7.97, -0.58
130.39, -68.61, 1.25
5.24, 24.75, 0.03
0.08, 65.40, 0.35
-39.39, -9.94, 0.40
-16.77, 14.14, 0.01
-48.95, 32.37, -0.09
89.42, -8.68, 0.74
28.52, 16.68, -0.10
-171.07, 55.53, 1.96
-37.09, -29.87, -0.09
-144.03, -17.35, 0.08
-61.49, 13.05, -0.11
-30.37, 42.79, -0.34
-126.74, -4.32, 0.11
-44.24, -30.99, -0.16
-42.56, 19.11, -0.16
-15.55, -161.01, 1.87
-36.52, 11.10, -0.13
1.08, 22.48, 0.02
-66.19, -8.31, 0.12
-30.73, -31.84, -0.07
66.69, 14.86, 0.47
-86.79, -20.53, -0.37
-2.53, 96.89, -0.01
-47.94, 19.42, 0.05
72.93, -16.94, 0.67
-36.12, 36.19, 0.09
-86.29, 12.16, -0.05
101.60, 10.27, 1.21
26.52, -4.36, 0.43
37.66, -6.87, 0.31
-19.53, 23.05, -0.31
-41.80, 2.56, 0.41
-86.54, -4.84, 0.23
0.35, 43.07, -0.28
41.59, 7.09, 0.02
-47.06, 0.44, 0.38
-12.48, 6.62, -0.12
41.01, 87.62, 0.56
19.82, 24.24, 0.98
30.83, -57.51, 1.48
51.17, -87.45, 0.84
5.63, 12.01, 0.12
-62.74, 13.50, 0.01
-113.22, 14.32, -0.05
84.53, -70.91, -0.25
32.98, 30.87, -0.10
-58.23, -2.23, -0.83
-70.02, 15.53, -0.05
55.20, 88.59, -0.02
-26.24, 31.26, 0.25
-30.26, 2.90, -0.34
37.60, 29.73, 0.26
-143.66, 0.76, -0.51
20.62, 36.91, 0.21
-54.24, -22.15, -0.36
33.46, 44.80, -0.10
-6.40, 49.52, 0.54
-155.91, -20.91, -0.85
-31.57, 17.33, -0.07
-65.35, -31.30, -0.67
-6.19, 44.99, 0.05
136.86, -12.00, 0.60
-138.33, 14.15, -0.45
-88.92, -6.50, -0.23
3.56, 47.27, -0.54
89.45, -41.32, 0.74
-34.14, 5.65, -0.04
3.37, -32.54, 0.47
-45.15, 22.48, -0.31
71.96, 50.13, 0.13
27.40, 96.99, -0.08
-35.29, -16.09, 0.17
-50.19, 25.65, -0.35
-22.81, 14.94, 0.30
9.31, 22.07, 0.68
-12.13, 50.56, -0.21
-11.41, 63.59, 0.12
-0.35, 27.86, -0.29
-47.38, 18.17, -0.20
-79.55, 0.00, -0.31
-93.87, -10.48, 0.15
-69.82, -31.34, -0.05
77.00, -73.72, 1.97
74.83, 58.94, 0.20
-31.11, 13.52, -0.15
-64.16, -29.77, -0.03
-13.13, 30.92, 0.19
198.41, -57.69, -0.14
-125.16, -9.50, -0.30
-46.87, -5.61, -0.41
-58.31, -42.00, 0.27
73.85, 87.74, -1.27
-21.53, 8.48, -0.33
13.34, -15.76, 0.05
34.23, -4.79, -0.19
48.37, 50.46, 0.05
-9.32, 17.30, 0.10
-68.04, 25.64, 0.12
42.37, 94.95, 0.39
-7.94, 26.31, -0.11
86.67, 5.03, 1.17
-12.58, 22.93, 0.15
56.04, 124.43, 0.33
-64.24, 19.93, 0.08
-89.69, 30.33, 0.07
-115.50, 88.85, 0.15
-6.61, 19.83, 0.31
-24.79, 59.83, -0.97
-78.61, 7.03, -0.10
46.74, -63.69, 1.25
144.18, 22.42, -0.16
76.18, -27.00, 0.87
23.96, 19.90, 0.28
-51.30, -1.93, -0.08
-67.53, -26.31, -0.42
-14.77, 26.14, -0.12
29.71, 11.41, -0.06
-2.53, -15.27, -0.56
-43.04, 35.81, 0.07
-40.12, -28.43, -0.21
-56.94, -9.46, -0.11
83.74, -10.06, 1.06
-24.60, 25.59, -0.49
-69.33, -14.38, -0.29
-48.16, -24.45, -0.36
112.95, 0.18, 0.74
-47.65, -40.50, 0.00
20.53, -26.67, -0.69
35.64, -41.69, -0.26
-2.79, 39.57, 0.02
-41.11, 25.86, 0.16
17.22, -22.67, -0.27
14.73, 30.94, -0.36
88.63, -108.79, 1.65
-59.11, 102.37, 0.33
15.80, 53.15, 0.08
-32.56, 42.05, 0.62
64.50, 61.31, 0.06
16.02, 17.45, 0.04
43.37, 21.08, 0.31
32.42, 3.61, 0.22
43.81, 33.18, -0.53
-62.54, -24.68, -0.11
-20.18, 46.70, -0.25
27.97, 31.18, 0.25
35.28, 0.61, 0.65
-81.08, 30.15, 0.02
42.01, 25.58, -0.52
-25.50, 56.85, -0.23
-0.90, 21.61, -0.12
65.65, 26.53, 0.05
-126.05, -32.62, -0.62
-8.44, 37.01, 0.01
31.49, -81.55, 1.07
-129.94, -2.75, -0.04
-16.35, 1.83, -0.29
-27.44, -10.41, 0.22
-6.96, 15.26, -0.00
-53.68, -33.45, -0.08
-67.40, -34.08, -0.26
-20.20, -17.09, -0.05
-17.31, 28.45, -0.21
23.22, 79.27, -0.13
-31.82, -35.21, -0.44
-34.62, -2.25, -0.06
-88.12, 7.70, 0.13
-84.79, 5.46, -0.13
59.81, 94.56, 0.06
68.97, -1.85, -0.26
35.48, -77.01, 0.82
30.43, -91.44, 1.94
-0.76, 1.43, -0.38
-35.05, 2.14, 0.06
38.42, 59.75, -0.12
48.81, -75.09, 1.09
78.29, -58.52, 0.74
14.39, 18.40, -0.55
8.85, 12.24, -0.24
8.08, 57.36, -0.08
5.07, 33.44, -0.35
188.69, 45.66, -0.46
26.50, 117.33, 0.13
71.16, 73.72, -0.24
-59.70, 29.87, -0.03
-2.70, 68.94, -0.04
71.57, 51.94, 0.44
22.16, -12.85, -0.62
11.99, 92.71, 0.40
-17.05, 9.81, 0.18
-100.93, 0.97, -0.40
48.47, 64.59, 0.80
57.46, 22.28, -0.13
64.22, 70.62, 0.37
-11.55, 9.96, 0.36
-17.47, 11.95, 0.24
80.53, -12.98, 1.00
-38.46, 21.79, -0.05
-28.18, 82.58, 0.57
53.42, -62.50, 0.82
-28.96, 98.28, 0.04
109.75, -47.50, 1.05
-19.21, -128.41, 1.70
0.56, -25.90, -0.14
-69.96, -6.08, -0.04
27.82, 56.92, -0.13
-85.90, -23.60, -0.20
-53.05, -10.44, -0.28
119.69, 25.20, 0.58
-0.47, 50.67, -0.73
-92.17, -5.22, -0.34
-98.01, 4.62, -0.09
-102.04, 5.44, -0.38
11.51, 22.57, -0.25
-55.87, -0.04, 0.11
49.29, -21.40, 0.28
98.42, 80.52, 0.30
-52.44, -14.90, 0.32
-59.84, 19.93, -0.20
42.73, 7.94, 0.25
-96.94, -19.38, -0.19
-52.76, 21.26, -0.37
13.51, -99.25, 1.27
42.78, 44.94, 0.15
-39.73, 51.53, -0.16
-20.70, 32.68, -0.31
-72.27, -7.40, -0.30
23.07, 31.75, -0.04
-40.28, 11.90, 0.04
-59.73, 6.93, 0.10
-21.37, 24.41, 0.02
-151.02, -6.33, -0.38
33.33, 6.95, -0.65
40.35, -76.15, 1.24
52.24, -108.95, 0.28
39.41, -72.14, 1.03
60.86, -51.29, 0.73
-50.21, 35.64, -0.40
41.66, 65.62, 0.30
-44.03, 12.72, -0.28
29.83, 16.39, -0.07
-11.06, -38.86, -0.37
30.99, 76.81, -0.25
-30.72, 1.34, -0.35
125.11, -8.14, 0.32
-77.61, 5.60, -0.09
-43.82, -31.17, -0.16
-134.62, -7.48, -0.31
-71.09, 17.35, -0.22
44.82, 11.78, 0.25
20.56, 1.82, -0.18
63.00, -44.59, 0.55
125.79, -49.29, 1.15
3.37, 19.91, 0.26
80.35, -61.54, -0.10
-20.62, -1.20, -0.29
-91.28, 29.16, -0.41
-55.82, 29.09, 0.06
62.16, 70.14, 0.26
36.31, -81.87, 1.27
-1.34, 34.07, -0.06
-74.31, 16.26, -0.37
58.76, -56.08, 0.78
32.69, -32.73, -0.04
70.79, -69.91, 0.72
-90.49, -31.50, -0.56
-2.81, 0.44, -0.07
-103.16, -14.71, -0.27
130.30, -39.20, 1.42
-29.41, -13.68, 0.17
1.72, 9.90, 0.00
-56.55, 4.39, -0.01
12.03, 23.94, 0.34
54.42, -14.33, -0.30
-6.13, 32.19, -0.10
-100.74, 10.20, 0.01
-29.10, 46.96, -0.14
-39.34, -10.58, 0.34
3.37, 2.74, -0.15
30.58, 44.29, 0.02
-116.47, 40.45, -0.30
-91.75, -9.58, -0.23
-7.57, 21.98, 0.06
128.29, -20.60, 0.76
93.78, -33.18, 0.52
-133.20, 19.54, -0.61
16.50, -30.56, -0.22
-34.77, -6.75, -0.10
4.86, 4.49, -0.04
42.45, 7.40, 0.15
36.58, 41.79, 0.33
-83.74, -16.73, -0.17
8.84, 35.27, -0.04
12.76, 2.73, 0.11
-82.48, 26.02, -0.02
-99.63, 19.40, -0.48
37.46, 19.31, 0.16
-82.48, 6.85, -0.12
-14.07, 29.73, 0.18
10.03, -20.12, -0.25
-19.32, 21.20, -0.30
-7.28, 25.22, -0.22
-100.99, 2.09, -0.03
2.00, 22.58, 0.24
-16.61, 17.59, -0.01
79.53, -7.71, 0.91
-99.41, -20.94, -0.12
-69.52, 8.63, -0.29
-5.35, 38.88, 0.14
54.27, 63.15, 0.79
-47.01, 24.35, 0.18
8.43, -10.80, -0.22
43.39, 31.97, 0.00
-120.67, 32.87, -0.66
129.88, 33.56, 0.86
-37.96, 71.72, 0.05
51.55, 12.97, 0.08
36.61, 16.42, -0.15
-7.11, 18.12, 0.01
-18.30, 35.10, -0.07
-14.98, 25.73, -0.09
-65.43, -6.35, 0.02
-73.22, 51.73, -0.07
57.76, 69.23, 0.00
79.57, -87.83, 1.58
-91.14, -20.57, -0.11
104.31, -18.29, 0.52
-58.78, 12.21, -0.43
-21.08, -4.07, 0.21
44.28, -5.36, -0.34
11.49, 17.34, 0.23
65.74, 39.11, -0.40
-35.12, -13.73, 0.31
-148.82, -2.62, 0.04
-83.93, -28.63, 0.28
-8.19, -0.31, -0.12
-70.54, 22.02, -0.85
-59.66, 14.04, -0.49
-5.00, -1.06, 0.00
69.77, -32.79, 0.92
13.11, 2.64, 0.22
-62.63, -5.74, -0.21
34.08, -20.37, 0.00
90.08, 83.32, 0.71
-68.76, 2.00, -0.35
-31.70, 20.23, -0.33
-21.73, -19.03, -0.07
19.02, -71.75, 1.21
37.69, 102.56, 0.32
79.91, -17.23, 0.83
76.60, -56.85, 0.65
-37.45, -0.78, 0.05
16.00, -35.71, -0.16
-19.27, 98.82, 0.26
-95.31, 0.10, -0.38
5.04, -17.18, -0.30
12.38, 27.89, -0.11
182.11, 9.65, 0.96
-66.76, 3.29, 0.13
15.73, -31.65, 0.24
2.98, 63.28, 0.07
1.55, -32.93, 0.46
-33.04, -14.42, 0.25
112.03, -25.69, 0.85
-3.88, -13.66, 0.33
-5.88, 67.69, -0.04
-25.97, -15.73, 0.21
131.14, 27.75, 0.43
50.73, -41.15, 0.92
4.51, 13.17, -0.28
-64.50, -14.84, -0.17
-23.22, -21.45, -0.53
91.63, -73.18, -0.17
-118.23, -22.52, 0.19
-67.63, 91.87, -0.76
23.94, 17.74, -0.20
-82.41, -7.71, -0.14
53.88, 121.65, 0.23
44.89, -44.59, 0.60
-114.35, 20.48, -0.45
21.18, 6.86, -0.24
6.46, 37.20, -0.10
39.47, 8.41, 0.30
7.87, 21.28, 0.14
-11.76, -15.72, 0.06
115.48, 17.32, 0.55
-42.42, -77.88, 0.12
125.07, 10.06, 0.51
-2.19, 6.21, -0.08
-34.34, -15.39, 0.20
14.49, 11.63, 0.12
-44.10, 12.93, -0.30
-49.24, 15.54, 0.05
-50.26, 9.53, -0.32
-122.92, -8.95, -0.35
-30.29, 2.39, -0.18
-107.35, -47.71, -0.07
-3.09, 1.85, 0.28
8.24, 113.06, -0.44
84.38, -13.23, 0.87
71.65, -105.37, -0.14
-157.24, -29.62, -0.38
-5.62, -13.38, 0.09
79.76, 33.02, 0.82
-61.01, -22.34, -0.27
-41.80, -41.28, -0.13
22.45, 23.30, -0.18
-28.62, 19.31, 0.15
27.16, 86.31, 0.09
-16.51, -3.92, -0.27
-67.10, 7.72, -0.46
86.26, -23.52, 0.62
69.39, -41.99, 0.72
-124.70, 12.53, -0.17
-46.53, -34.15, 0.49
-53.73, 7.49, -0.21
-70.89, -2.83, -0.26
-10.26, 26.31, 0.35
-28.26, 21.14, 0.24
-32.34, 26.46, -0.06
18.33, -6.57, -0.50
-5.95, 2.80, 0.02
27.89, 4.28, -0.29
-5.98, 26.14, -0.57
-33.14, 23.30, -0.17
-1.34, -13.08, 0.15
-27.83, 15.44, 0.17
-8.87, 48.39, -0.30
-126.00, -2.88, -0.82
1.35, 56.52, -0.20
6.67, 16.89, -0.13
-47.67, 12.90, 0.14
-31.17, -2.20, -0.10
41.50, 87.30, 0.22
38.21, -2.17, 0.15
28.92, -84.80, 1.39
-20.75, 19.09, 0.21
-12.68, 6.95, -0.20
6.32, 2.92, -0.47
-26.78, 35.79, -0.26
27.53, 55.97, -0.07
-30.93, 27.06, -0.28
41.01, 15.18, 0.23
-4.11, 26.32, 0.02
-35.61, -36.26, 0.35
33.38, 18.23, 0.40
-71.29, 10.85, 0.03
-22.06, -18.39, -0.10
-37.67, -0.88, -0.09
-43.51, -2.57, -0.08
98.09, 1.17, 1.05
-6.17, 15.18, -0.00
31.50, -70.77, 1.00
-10.17, 82.01, -0.12
67.57, -118.94, 2.16
-8.83, 25.14, 0.09
14.91, -21.21, -0.53
15.24, 7.98, -0.60
24.94, 12.04, 0.16
-123.35, 46.43, -0.13
-38.10, 21.91, -0.17
-50.74, -15.66, 0.28
-46.30, -4.22, -0.09
166.41, -30.39, -0.68
5.51, 25.57, -0.09
26.51, -19.21, -0.17
-38.66, 58.74, 0.29
23.88, -5.32, -0.62
-54.56, -4.63, -0.58
-25.27, 9.93, -0.30
-20.26, 9.57, -0.13
85.38, -9.70, 0.97
103.64, -30.99, -0.20
-11.60, 15.07, -0.43
31.14, 70.07, 0.68
-78.56, 7.39, -0.20
25.40, 43.88, 0.35
-61.11, 20.32, -0.19
-84.90, -3.46, -0.39
7.91, 149.32, -0.56
147.88, -72.45, 1.01
15.19, 64.93, -0.06
